PeopleHistoricalId,area,full_name_4,full_name_5,full_name_6,full_name_7,FunctionType,Layer,Organization,RoleSummary,Role_identifier
000dd4c8-6558-3623-39e0-aed2cb79f6d21780790400,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
000dd4c8-6558-3623-39e0-aed2cb79f6d21781395200,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
000dd4c8-6558-3623-39e0-aed2cb79f6d21782000000,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
000dd4c8-6558-3623-39e0-aed2cb79f6d21782604800,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
000dd4c8-6558-3623-39e0-aed2cb79f6d21783209600,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
000dd4c8-6558-3623-39e0-aed2cb79f6d21783814400,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
000dd4c8-6558-3623-39e0-aed2cb79f6d21784419200,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
000dd4c8-6558-3623-39e0-aed2cb79f6d21785024000,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
000dd4c8-6558-3623-39e0-aed2cb79f6d21785628800,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
000dd4c8-6558-3623-39e0-aed2cb79f6d21786233600,Poland,Astrid Ravensworth,Idris Haddad,Sana Bakari,Bruno Nazari,Software Engineering,8,Orla Dunmore,PRINCIPAL SOFTWARE ENGINEER,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351771113600,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351771718400,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351772323200,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351772928000,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351773532800,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351774137600,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351774742400,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351775347200,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351775952000,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351776556800,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351777161600,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351777766400,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351778371200,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351778976000,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351779580800,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351780185600,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351780790400,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351781395200,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351782000000,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351782604800,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351783209600,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351783814400,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351784419200,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351785024000,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351785628800,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
14c8cd64-b917-3030-dcd0-c05857d9a8351786233600,Czechia,Freya Hartigan,Felix Carrasco,Amara Hartigan,Amara Hartigan (Directs),IT Service Operations,10,Amara Kelleher,IT SERVICE OPS IC,IC
215171dc-af86-3480-ee00-a88caf3473f81771113600,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81771718400,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81772323200,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81772928000,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81773532800,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81774137600,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81774742400,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81775347200,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81775952000,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81776556800,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81777161600,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81777766400,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81778371200,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81778976000,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81779580800,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81780185600,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81780790400,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81781395200,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81782000000,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81782604800,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81783209600,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81783814400,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81784419200,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81785024000,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81785628800,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
215171dc-af86-3480-ee00-a88caf3473f81786233600,Poland,Rasmus Okonjo,Ravi Whitfield,Oscar Havelock,Imani Papadakis,Software Engineering,6,Rafael Novikov,PRINCIPAL SOFTWARE ENGINEER,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1771113600,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1771718400,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1772323200,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1772928000,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1773532800,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1774137600,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1774742400,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1775347200,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1775952000,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1776556800,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1777161600,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1777766400,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1778371200,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1778976000,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1779580800,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1780185600,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1780790400,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1781395200,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1782000000,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1782604800,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1783209600,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1783814400,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1784419200,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1785024000,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1785628800,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
001a4fc5-662e-3913-8f04-7a3a21ac106f1786233600,Brazil,Wren Odumbe,Bruno Sato,Sven Rinaldi,Freya Havelock,Quality Engineering,5,Amara Lagerlof,QUALITY ENGINEERING IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151771113600,United States,Hana Marchetti,Santiago Stroud,Astrid Amadi,Lorcan Ravensworth,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151771718400,United States,Hana Marchetti,Santiago Stroud,Astrid Amadi,Lorcan Ravensworth,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151772323200,United States,Hana Marchetti,Santiago Stroud,Astrid Amadi,Lorcan Ravensworth,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151772928000,United States,Hana Marchetti,Santiago Stroud,Astrid Amadi,Lorcan Ravensworth,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151773532800,United States,Hana Marchetti,Santiago Stroud,Astrid Amadi,Lorcan Ravensworth,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151774137600,United States,Hana Marchetti,Santiago Stroud,Astrid Amadi,Lorcan Ravensworth,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151774742400,United States,Hana Marchetti,Santiago Stroud,Astrid Amadi,Lorcan Ravensworth,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151775347200,United States,Hana Marchetti,Santiago Stroud,Astrid Amadi,Lorcan Ravensworth,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151775952000,United States,Hana Marchetti,Santiago Stroud,Astrid Amadi,Lorcan Ravensworth,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151776556800,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151777161600,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151777766400,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151778371200,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151778976000,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151779580800,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151780185600,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151780790400,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151781395200,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151782000000,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151782604800,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151783209600,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151783814400,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151784419200,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151785024000,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151785628800,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
02dd48c2-2ab5-3ae5-f386-3fcbd82bf5151786233600,United States,Rowan Lagerlof,Viktor Moretti,Hugo Stroud,Casper Halvorsen,Customer Solutions Architecture,6,Idris Adeyemi,SOLUTIONS ARCHITECT IC,IC
1c233ddb-d685-3cb7-fd9f-97d976f957b61771113600,United States,Ellis Osei,Farah Aaltonen,Talia Farouk,Milo Ferreira,Software Engineering,7,Anders Farouk,SOFTWARE ENGINEERING IC,IC
1c233ddb-d685-3cb7-fd9f-97d976f957b61771718400,United States,Ellis Osei,Farah Aaltonen,Talia Farouk,Milo Ferreira,Software Engineering,7,Anders Farouk,SOFTWARE ENGINEERING IC,IC
1c233ddb-d685-3cb7-fd9f-97d976f957b61772323200,United States,Ellis Osei,Farah Aaltonen,Talia Farouk,Milo Ferreira,Software Engineering,7,Anders Farouk,SOFTWARE ENGINEERING IC,IC
1c233ddb-d685-3cb7-fd9f-97d976f957b61772928000,United States,Ellis Osei,Farah Aaltonen,Talia Farouk,Milo Ferreira,Software Engineering,7,Anders Farouk,SOFTWARE ENGINEERING IC,IC
1c233ddb-d685-3cb7-fd9f-97d976f957b61773532800,United States,Ellis Osei,Farah Aaltonen,Talia Farouk,Milo Ferreira,Software Engineering,7,Anders Farouk,SOFTWARE ENGINEERING IC,IC
1c233ddb-d685-3cb7-fd9f-97d976f957b61774137600,United States,Ellis Osei,Farah Aaltonen,Talia Farouk,Milo Ferreira,Software Engineering,7,Anders Farouk,SOFTWARE ENGINEERING IC,IC
1c233ddb-d685-3cb7-fd9f-97d976f957b61774742400,United States,Ellis Osei,Farah Aaltonen,Talia Farouk,Milo Ferreira,Software Engineering,7,Anders Farouk,SOFTWARE ENGINEERING IC,IC
1c233ddb-d685-3cb7-fd9f-97d976f957b61775347200,United States,Ellis Osei,Farah Aaltonen,Talia Farouk,Milo Ferreira,Software Engineering,7,Anders Farouk,SOFTWARE ENGINEERING IC,IC
1c233ddb-d685-3cb7-fd9f-97d976f957b61775952000,United States,Ellis Osei,Farah Aaltonen,Talia Farouk,Milo Ferreira,Software Engineering,7,Anders Farouk,SOFTWARE ENGINEERING IC,IC
